Announcement Date,Announcement Link,Demand-side Marketplace,Supply-side Marketplace,CDR Method,Total price (USD),Purchaser,Status,Supplier,Tons Delivered,Tons Purchased
2023-12-15 00:00:00,patch order id: ord_prod_ff914df339ded5f61d11436736e2433d,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,29
2023-12-15 00:00:00,patch order id: ord_prod_405d2bb101c2f2a2f68d06ba3461f0d2,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,36","0,36"
2023-12-15 00:00:00,patch order id: ord_prod_322856a81bbe5238610b15d8c5f2f56a,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_ae57e9b90811c8e5779ddae26dbcea1a,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,10
2023-12-15 00:00:00,patch order id: ord_prod_cc3297e8889166ef145bd164f0bef864,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,4,4
2023-12-15 00:00:00,patch order id: ord_prod_69cecb4aa1a5f756224d85b8770c31e8,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_97fe0124dadf4fef99275a22742557a7,,Patch,Biochar,,Aggregate Purchase,undelivered,Terra Preta,0,48
2023-12-15 00:00:00,patch order id: ord_prod_c30ac0cbdd590bf41c4709e9fb6479b1,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"2,5"
2023-12-15 00:00:00,patch order id: ord_prod_97198dc9ef056300f7413590a9aa41da,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,26","0,26"
2023-12-15 00:00:00,patch order id: ord_prod_5f8da8f60ab435212eaae3d2ee1eb214,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,7,7
2023-12-15 00:00:00,patch order id: ord_prod_d1688fa21cfb582c87a17d6631ce7b07,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,1
2023-12-15 00:00:00,patch order id: ord_prod_62b9b4b03d2e427724ab1277d4b79341,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"1,25"
2023-12-15 00:00:00,patch order id: ord_prod_a09b5e082662e35ad5f69a14fc4c7b56,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,3,3
2023-12-15 00:00:00,patch order id: ord_prod_fcfbae7bd7b35127c9fea7e9375aea67,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,3
2023-12-15 00:00:00,patch order id: ord_prod_2b7821e6443f2a4a800e3158424fb30c,,Patch,Bio-oil,,Aggregate Purchase,delivered,Charm Industrial,"5,2","5,2"
2023-12-15 00:00:00,patch order id: ord_prod_64b2f7968decac81f2c72d11b2bd2c31,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,2
2023-12-15 00:00:00,patch order id: ord_prod_e6189f868e58255b1567d7e12519504d,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,5
2023-12-15 00:00:00,patch order id: ord_prod_ff0854b431d294cb7113910b2fff5409,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,19","0,19"
2023-12-15 00:00:00,patch order id: ord_prod_c48be8a4aee7a50144e7addb13351e8d,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,49"
2023-12-15 00:00:00,patch order id: ord_prod_a55d9365a3f37218a5cbf2e81034740e,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_fe20f328f22d746ccbf6f0508518bcb2,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,57","0,57"
2023-12-15 00:00:00,patch order id: ord_prod_f35428c1753d639cebe9d14d9e9fa37f,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"59,64"
2023-12-15 00:00:00,patch order id: ord_prod_846ed79c0549f99df10d55d6e8b637ca,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,47","2,47"
2023-12-15 00:00:00,patch order id: ord_prod_a72e92030a0b0436c193d8d7f57e5c8b,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"2,2"
2023-12-15 00:00:00,patch order id: ord_prod_317e742754057e260bee126dcd1aa06e,,Patch,Biochar,,Aggregate Purchase,undelivered,Planboo,0,"0,22"
2023-12-15 00:00:00,patch order id: ord_prod_2ec193a83cab58bc605ce98d2f8d64c8,,Patch,Biomass Removal,,Aggregate Purchase,undelivered,Seaweed Generation,0,"0,24"
2023-12-15 00:00:00,patch order id: ord_prod_89fc2db5eaf3411fab600bc715c209eb,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"16,86"
2023-12-15 00:00:00,patch order id: ord_prod_65515fdb28fb459a875fc1f68ac0cd78,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"8,94"
2023-12-15 00:00:00,patch order id: ord_prod_106c60f0a67b49bf38e6742ed14dd298,,Patch,Mineralization,,Aggregate Purchase,undelivered,Andes,0,5
2023-12-15 00:00:00,patch order id: ord_prod_86eb500121f141dfabd6a154f8838616,,Patch,Biochar,,Aggregate Purchase,undelivered,Husk,0,1
2023-12-15 00:00:00,patch order id: ord_prod_45ed45cb10d542c774e108a8b5e2abc0,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_8ae5f19d0bd91423b7599e6d15ba2aba,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,UNDO,1,1
2023-12-15 00:00:00,patch order id: ord_prod_ba01e6af4cc62131800d7240446b4008,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,2
2023-12-15 00:00:00,patch order id: ord_prod_4d30eace9643fbec3f32eeeb1c89e694,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"1,34","1,34"
2023-12-15 00:00:00,patch order id: ord_prod_fbbe2b8c30b75b8b46608173568ba91d,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,17","0,17"
2023-12-15 00:00:00,patch order id: ord_prod_b99d90cd5f3420892792d6d896e24e22,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,2
2023-12-15 00:00:00,patch order id: ord_prod_93dca5bd80223eb4a85a22f546185515,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,"0,87"
2023-12-15 00:00:00,patch order id: ord_prod_421cf84c73105b605d674c2c4e0d4bcf,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_12929d57d7d4cd754e06108ca14f1a9d,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,152
2023-12-15 00:00:00,patch order id: ord_prod_046cffa6170150b1ded03cda9b7aaebd,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,2"
2023-12-15 00:00:00,patch order id: ord_prod_45850f9a9dea40c69e8bc45069f27275,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,2,2
2023-12-15 00:00:00,patch order id: ord_prod_6fddd7e749ec51a8feadd14d99d87045,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"1,69","1,69"
2023-12-15 00:00:00,patch order id: ord_prod_12929d57d7d4cd754e06108ca14f1a9d,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,139
2023-12-15 00:00:00,patch order id: ord_prod_8f92baaf866d91774ecca01dd4bba27d,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,"1,82"
2023-12-15 00:00:00,patch order id: ord_prod_0cdc11d347895405f7fa4b81d10ecfaf,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,16"
2023-12-15 00:00:00,patch order id: ord_prod_a306eb05b422415bb9cecb890dc8059a,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,58","2,58"
2023-12-15 00:00:00,patch order id: ord_prod_d1769fa9cacc2bd5c093817f3bd8e1a4,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"6,25"
2023-12-15 00:00:00,patch order id: ord_prod_bd57b0b8f6cc5c2e1c9387f00c13882d,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,21
2023-12-15 00:00:00,patch order id: ord_prod_d40b97a11ae9c4199637c76688c17219,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"1,04"
2023-12-15 00:00:00,patch order id: ord_prod_31b37f067025a1e583d1de2d88b0dc95,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,15","0,15"
2023-12-15 00:00:00,patch order id: ord_prod_a67e56173317dd55f0e4cf2309783527,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"2,5","2,5"
2023-12-15 00:00:00,patch order id: ord_prod_524b1b629ec91d492717d8ad6d8a834d,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,"0,39"
2023-12-15 00:00:00,patch order id: ord_prod_95e7d8a5e052c2346d3d962934871025,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,"0,65"
2023-12-15 00:00:00,patch order id: ord_prod_6b4d6e03dae0a978fdba59c000d3bf02,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_e05f75c1820e5f452f8efd4595727164,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_893f39a36762e4c3438d68277b8da626,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,262
2023-12-15 00:00:00,patch order id: ord_prod_4f6f5651ad39f642d7dc0d8445e36e4c,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,1
2023-12-15 00:00:00,patch order id: ord_prod_ca441df99023a4fdc61bee6b5306807b,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_80971174d821651321fe6e3fc4a9cadb,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,1
2023-12-15 00:00:00,patch order id: ord_prod_817020439e011701761f4da466799211,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,2","0,2"
2023-12-15 00:00:00,patch order id: ord_prod_fa3142049a8fb0918ddf50475b7cb2ad,,Patch,Bio-oil,,Aggregate Purchase,delivered,Charm Industrial,"0,91","0,91"
2023-12-15 00:00:00,patch order id: ord_prod_5880f7e0ad2e84dbbb78902383c34dc1,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,37"
2023-12-15 00:00:00,patch order id: ord_prod_5a8f725005c8a4913b10927d02b078ac,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"77,26","77,26"
2023-12-15 00:00:00,patch order id: ord_prod_d05577f40f8866a8a81c1b71a676386e,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,22"
2023-12-15 00:00:00,patch order id: ord_prod_d9db7ef93c50bcaebd8315000456725a,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"1,38"
2023-12-15 00:00:00,patch order id: ord_prod_51c1c963897404df7e0bbae0adcdc069,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,10
2023-12-15 00:00:00,patch order id: ord_prod_4f6f5651ad39f642d7dc0d8445e36e4c,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,3"
2023-12-15 00:00:00,patch order id: ord_prod_36d1d6fa60bfa493febda2353885e59f,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,8"
2023-12-15 00:00:00,patch order id: ord_prod_74d99b5d0d3fd64892baad24ce093c4f,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"0,89"
2023-12-15 00:00:00,patch order id: ord_prod_871fbfb2f89f25cf7bf79574f128beae,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,2
2023-12-15 00:00:00,patch order id: ord_prod_ba4695302ec1feab4ce815b96864c345,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,16"
2023-12-15 00:00:00,patch order id: ord_prod_b99fb984293fbd429f988f58b2b8778c,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"5,4"
2023-12-15 00:00:00,patch order id: ord_prod_76c7afff97a80829e9cc3cdfd4cc734f,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,300
2023-12-15 00:00:00,patch order id: ord_prod_9d8c866b2396705833ea376bc60f3543,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,1
2023-12-15 00:00:00,patch order id: ord_prod_0f2607eb3fdb11da2bbc2d10db817da6,,Patch,DAC,,Aggregate Purchase,undelivered,AspiraDAC,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_fcc3abce700b3baca27a8a8f30f0a2f4,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,23","0,23"
2023-12-15 00:00:00,patch order id: ord_prod_8c469d9dc638303e0debcf6b068c7253,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"2,31","2,31"
2023-12-15 00:00:00,patch order id: ord_prod_36a9088177ebec253419c4c3bbf91520,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,105
2023-12-15 00:00:00,patch order id: ord_prod_662f3c8b50b9d0fc43dc33604517c926,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"2,75","2,75"
2023-12-15 00:00:00,patch order id: ord_prod_e4d7d6f4d832799f3624a8f0879824f5,,Patch,Bio-oil,,Aggregate Purchase,undelivered,Charm Industrial,0,"0,51"
2023-12-15 00:00:00,patch order id: ord_prod_974bf479cc79509cbecbc5c799bec20e,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,4"
2023-12-15 00:00:00,patch order id: ord_prod_33fe0a7b92ab2bc2522ced44ebd9c82e,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,3
2023-12-15 00:00:00,patch order id: ord_prod_6c89bedd69c3d6c59e3fd4a83f657b20,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"1,6"
2023-12-15 00:00:00,patch order id: ord_prod_a949deca44ca6e7819e6c60e5dd638b0,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,UNDO,0,"1,5"
2023-12-15 00:00:00,patch order id: ord_prod_3e3bbf89203dabebd3976c8e21a65239,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,1,1
2023-12-15 00:00:00,patch order id: ord_prod_331226c9b1ac444cbed8434cafb3f398,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_60086e0966413e81bf8ec64e01080f0b,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,4","0,4"
2023-12-15 00:00:00,patch order id: ord_prod_e76d45ba652cf124112eba910178d8f1,,Patch,DAC,,Aggregate Purchase,undelivered,AspiraDAC,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_6dc8ac24ff75dfd3843d9e6524dc3860,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,24"
2023-12-15 00:00:00,patch order id: ord_prod_c286a3533b1c1af382a8d753b52417dd,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Everest Carbon,0,75
2023-12-15 00:00:00,patch order id: ord_prod_d16a6947e045e7566f8e9651985def28,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,16","0,16"
2023-12-15 00:00:00,patch order id: ord_prod_db4a580ce568ce2e4e309da7b82d91e5,,Patch,Biomass Removal,,Aggregate Purchase,undelivered,Levitree,0,1
2023-12-15 00:00:00,patch order id: ord_prod_f59c4aef1e8ba9921bf93e5cdfdac166,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Project Vesta,0,4
2023-12-15 00:00:00,patch order id: ord_prod_d9862fd03bd04c429f4f190aa33b0829,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_248dbd36e56cab43ee0fa3d891d422ff,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,19","0,19"
2023-12-15 00:00:00,patch order id: ord_prod_d2588400f3dd97d5d7c6c427d3ad4b1f,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,GreenSand,0,1
2023-12-15 00:00:00,patch order id: ord_prod_f244aece4f130c935e1a2a506acba284,,Patch,Biochar,,Aggregate Purchase,delivered,Planboo,2,2
2023-12-15 00:00:00,patch order id: ord_prod_912bca60b5e6812883237575e745600c,,Patch,Mineralization,,Aggregate Purchase,undelivered,Neustark,0,1
2023-12-15 00:00:00,patch order id: ord_prod_d3d0966e788890f50d8666262bd616ed,,Patch,Biochar,,Aggregate Purchase,undelivered,DarkBlack Carbon,0,3
2023-12-15 00:00:00,patch order id: ord_prod_4dc4740760b0b6c167653f69035af38c,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_5a07c88286a53cf74e21e928816fa56c,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,91"
2023-12-15 00:00:00,patch order id: ord_prod_31ef56c90ebb1a7c4f5b9f51792d6397,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,17"
2023-12-15 00:00:00,patch order id: ord_prod_e61d830632106391f8e2d2b19589457e,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,"0,19","0,19"
2023-12-15 00:00:00,patch order id: ord_prod_d7e1634073735919e7892fc0d8e020cd,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"8,2","8,2"
2023-12-15 00:00:00,patch order id: ord_prod_d520263b4fd41480f877e731c294c5d2,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,1
2023-12-15 00:00:00,patch order id: ord_prod_48b3780d889fa805a9552b9143a706bf,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"2,8"
2023-12-15 00:00:00,patch order id: ord_prod_428b9c07eaface1900db206cc616a293,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"9,96","9,96"
2023-12-15 00:00:00,patch order id: ord_prod_c3ba7741ee55fd481c6d90534f6fdbda,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,1,1
2023-12-15 00:00:00,patch order id: ord_prod_12929d57d7d4cd754e06108ca14f1a9d,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,239
2023-12-15 00:00:00,patch order id: ord_prod_97fe0124dadf4fef99275a22742557a7,,Patch,Biochar,,Aggregate Purchase,undelivered,Husk,0,43
2023-12-15 00:00:00,patch order id: ord_prod_8d37e3fd004b6406dc4e5a52979f55c4,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,1
2023-12-15 00:00:00,patch order id: ord_prod_3587d3bc67bdc5c8b42aa1a141d34643,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"7,4"
2023-12-15 00:00:00,patch order id: ord_prod_252b9d6b934e3272ab3695203ea3fabb,,Patch,DAC,,Aggregate Purchase,undelivered,AspiraDAC,0,"0,8"
2023-12-15 00:00:00,patch order id: ord_prod_252b9d6b934e3272ab3695203ea3fabb,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,1
2023-12-15 00:00:00,patch order id: ord_prod_2a4799613eedd958c39c5eab69d166db,,Patch,Macroalgae,,Aggregate Purchase,delivered,Running Tide,12,12
2023-12-15 00:00:00,patch order id: ord_prod_252b9d6b934e3272ab3695203ea3fabb,,Patch,DAC,,Aggregate Purchase,undelivered,Carbon Capture,0,1
2023-12-15 00:00:00,patch order id: ord_prod_04c769dd4de534097764571f8c81d7da,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"0,15","0,15"
2023-12-15 00:00:00,patch order id: ord_prod_aa31e9faff0b7604c1cbcb3d7bf89f32,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,15
2023-12-15 00:00:00,patch order id: ord_prod_b99d3f8dd574ff53f4e1820ab403658c,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,35"
2023-12-15 00:00:00,patch order id: ord_prod_978cfbac0966b2b5656bad69b1a0b651,,Patch,Enhanced Weathering,,Aggregate Purchase,delivered,GreenSand,"6,04","6,04"
2023-12-15 00:00:00,patch order id: ord_prod_06e9532c857cbb4cebf4533aeda86417,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,15"
2023-12-15 00:00:00,patch order id: ord_prod_206618d8b957dbbd07fa813150ff681c,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,57","0,57"
2023-12-15 00:00:00,patch order id: ord_prod_47399247f0f031eff2280a54da28572f,,Patch,Biochar,,Aggregate Purchase,undelivered,Mash makes,0,"0,23"
2023-12-15 00:00:00,patch order id: ord_prod_d467399880486fb80a34260bad355337,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonCure,0,7
2023-12-15 00:00:00,patch order id: ord_prod_b5cb14232e4edef13748de760f82c01c,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,1,1
2023-12-15 00:00:00,patch order id: ord_prod_584cafd8e3da5c4bcf14f7e040f5a863,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,"0,69"
2023-12-15 00:00:00,patch order id: ord_prod_0576664c708b01ace7c1cc124909504b,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,UNDO,0,10
2023-12-15 00:00:00,patch order id: ord_prod_54f392cf42917b8283d682d0a80232f2,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,57","0,57"
2023-12-15 00:00:00,patch order id: ord_prod_1b889ba128da1aebd1960fea1d1af197,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,27","0,27"
2023-12-15 00:00:00,patch order id: ord_prod_ff914df339ded5f61d11436736e2433d,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"48,8"
2023-12-15 00:00:00,patch order id: ord_prod_6ab9aa4be6ff2398c63eaef6b86b3ca1,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_ff914df339ded5f61d11436736e2433d,,Patch,Biomass Removal,,Aggregate Purchase,undelivered,Carbon Lockdown,0,100
2023-12-15 00:00:00,patch order id: ord_prod_f59c4aef1e8ba9921bf93e5cdfdac166,,Patch,Mineralization,,Aggregate Purchase,undelivered,CarbonBuilt,0,4
2023-12-15 00:00:00,patch order id: ord_prod_3d12fb7d2443ba315b5bd9933daeb633,,Patch,Biochar,,Aggregate Purchase,undelivered,Carbo Culture,0,"0,19"
2023-12-15 00:00:00,patch order id: ord_prod_6786621d930c53ba13dc460ecd8d9dc3,,Patch,Macroalgae,,Aggregate Purchase,undelivered,Running Tide,0,"0,16"
2023-12-15 00:00:00,patch order id: ord_prod_f0ed1aaf887884059b716cd3ca5889ef,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,16","0,16"
2023-12-15 00:00:00,patch order id: ord_prod_078044c190ea5a83a4e0853231d37cae,,Patch,Biochar,,Aggregate Purchase,undelivered,Ecoera,0,"0,33"
2023-12-15 00:00:00,patch order id: ord_prod_dffd2750be59a5d5da90a8f3182d88dd,,Patch,Biomass Removal,,Aggregate Purchase,undelivered,Levitree,0,"0,9"
2023-12-15 00:00:00,patch order id: ord_prod_9bc686ce76112e257fccfbe0e5135346,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"3,03","3,03"
2023-12-15 00:00:00,patch order id: ord_prod_7c95631bb3ee3eba7e325ac847818d83,,Patch,Enhanced Weathering,,Aggregate Purchase,undelivered,Eion,0,"0,5"
2023-12-15 00:00:00,patch order id: ord_prod_858e9a48d3afe83bb5f65d5913cc265c,,Patch,Mineralization,,Aggregate Purchase,delivered,CarbonCure,"0,27","0,27"
2023-12-15 00:00:00,patch order id: ord_prod_45c0d528c57004a59c7c89f5fc6eeb8e,,Patch,Microalgae,,Aggregate Purchase,undelivered,Brilliant Planet,0,"0,8"
